"Time"	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G73A	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
300	0.4760391	0.1994892	0.4384441	0.4590334	0.1469215	0.1250626	0.2819509	0.3130854	0.5341320	0.3876335	0.6445674	0.4498811	0.3639556	0.1039229	0.2873480	0.0302641	0.4342512	0.0508348	0.1827135	0.1392118	0.4588624	0.0736553	0.2814947	0.4777431	0.5594631	0.5135640	0.3847535	0.0094002	0.0312476	0.0403310	0.0374510	0.0654168	0.6378779	0.3108555	0.5727199	0.5906986	0.5302245	0.0861879	0.1769345	0.4693656	0.2793254	0.6616157	0.6044617	0.5874872	0.0379051	0.1596479	0.2790944	0.4238908	0.4237233	0.3521081	0.6102000	0.1028799	0.4489871	0.1955642	0.0001581	0.2990374	0.0197835	0.0819990	0.5809676	0.1468826	0.2603509	0.2688998	0.0787216	0.0042940	0.3066380	0.2927042	0.2692339	0.3081745	0.5071292	0.5262824	0.0045228	0.4350336	0.2603245	0.0776684	0.0689047	0.4875911	0.3611367	0.3415780	0.7445429	0.0358341	0.4679877	0.5234819	0.5572759	0.3924441	0.6777400	0.0542302	0.5008169	0.5531970	0.4890286	0.4221186	0.4116744	0.0581706	0.6237041	0.0462441	0.5958411	0.6308165	0.4626727	0.3411826	0.1335931	0.1823378
350	0.5476311	0.2506256	0.3981197	0.3668348	0.1199428	0.1559066	0.2972614	0.2650120	0.5241241	0.4374453	0.5815832	0.4331001	0.4588779	0.1457457	0.2087663	0.0176851	0.4168597	0.0252399	0.2037284	0.1412507	0.4345245	0.0451437	0.2987929	0.5189916	0.5904279	0.5955075	0.4053713	0.0187267	0.0154613	0.0246606	0.0418982	0.0738601	0.5889762	0.3549859	0.4766320	0.5734208	0.4422572	0.1479471	0.1751645	0.5120142	0.3486774	0.5375957	0.7663901	0.4787874	0.0183199	0.1473888	0.2554902	0.5429437	0.5535270	0.3014787	0.6980378	0.1692728	0.3903907	0.2463436	0.0004245	0.3524557	0.0526563	0.0671203	0.6509490	0.1019702	0.1212280	0.2984227	0.1497732	0.0082659	0.2026789	0.1761620	0.2814348	0.2235289	0.4541038	0.4588597	0.0072800	0.4663988	0.3263573	0.0114048	0.0127106	0.6655273	0.3758639	0.3903057	0.5786125	0.0368531	0.4937396	0.4793318	0.4888097	0.3977648	0.5254868	0.0680738	0.3529487	0.3940962	0.5001928	0.4187063	0.4725657	0.1148298	0.5096846	0.0909772	0.6182718	0.5547853	0.5466490	0.4632011	0.1529221	0.1887233
400	0.6040384	0.2289654	0.4037812	0.3772455	0.1820473	0.1177157	0.2301375	0.2634152	0.4883181	0.4256324	0.5078001	0.3057355	0.3119823	0.1155595	0.2273204	0.0164544	0.4223867	0.0181528	0.2299834	0.2188170	0.4827390	0.0883737	0.3443650	0.4589928	0.5796578	0.4745361	0.4129331	0.0081913	0.0345205	0.0139736	0.0412470	0.0622912	0.5575681	0.3939085	0.5730467	0.4877558	0.3561070	0.3097167	0.2259076	0.4956073	0.3803602	0.7710803	0.6598905	0.4582023	0.0436238	0.2056929	0.3409479	0.6112713	0.3747244	0.3580903	0.5997282	0.1625325	0.5257286	0.1385210	0.0008023	0.2701424	0.0515398	0.1069390	0.5491352	0.0976348	0.1493515	0.2859899	0.1753291	0.0068926	0.1902863	0.1627725	0.2390921	0.2651547	0.4902997	0.5459886	0.0381579	0.4454271	0.3066733	0.0101653	0.0191472	0.5426579	0.2953804	0.4390506	0.6501991	0.0192801	0.5097596	0.4250877	0.5888439	0.5259746	0.6739263	0.0862048	0.3314845	0.4811672	0.3305673	0.3916906	0.4969890	0.1018032	0.5067312	0.0729233	0.5051938	0.7565429	0.5715560	0.4833945	0.0925228	0.1897090
450	0.6000123	0.1802536	0.4640000	0.4289045	0.1782946	0.1216998	0.3577695	0.3224490	0.5518446	0.4607407	0.8081313	0.3540540	0.3927265	0.1521002	0.3223013	0.0405200	0.3230633	0.0356189	0.1732673	0.2626535	0.5237355	0.1084075	0.2928673	0.4997232	0.5130883	0.5339297	0.4023263	0.0203617	0.0423471	0.0113770	0.0531483	0.0574985	0.6801571	0.3659954	0.5440258	0.4680268	0.3216577	0.3351487	0.1912606	0.4329284	0.2988486	0.5673473	0.6407077	0.4651553	0.0414533	0.1873795	0.2727810	0.4089557	0.3069214	0.3235731	0.7184411	0.1168678	0.5013408	0.2102951	0.0035550	0.3008337	0.0648928	0.1202526	0.4979975	0.0714617	0.1743692	0.2995095	0.1981823	0.0038442	0.2271762	0.1466306	0.2467613	0.3400821	0.5219604	0.5368602	0.0048781	0.4223852	0.3147523	0.0526023	0.0333349	0.6151912	0.2696176	0.4459631	0.6815585	0.0373164	0.3748000	0.4533636	0.5824848	0.3915949	0.6795367	0.0466115	0.4703727	0.4503767	0.2731768	0.3623712	0.4374169	0.0906149	0.4964281	0.1334259	0.4751140	0.5439262	0.4170947	0.4643299	0.1278004	0.1286257
500	0.5828517	0.1764926	0.3797324	0.3580676	0.1193759	0.1001612	0.2719679	0.3148239	0.5874352	0.4191817	0.6391796	0.3555925	0.5634459	0.1146928	0.2530451	0.0418491	0.3819990	0.0348634	0.2479448	0.2576250	0.3858370	0.0793202	0.2015461	0.4804706	0.5772160	0.5777100	0.4014310	0.0072674	0.0319679	0.0268714	0.0643819	0.0927580	0.6553392	0.4778241	0.5708388	0.3481990	0.3429078	0.3332166	0.2403303	0.4967576	0.3328775	0.5882769	0.5690800	0.6582889	0.0256726	0.2288405	0.2943475	0.4876618	0.4203942	0.2877535	0.6764075	0.2004796	0.5005205	0.1610650	0.0004823	0.2013905	0.0385316	0.0895837	0.4772537	0.0997081	0.0904776	0.2802392	0.1721166	0.0076750	0.1672667	0.1207651	0.2480781	0.3656460	0.5322418	0.5115017	0.0068382	0.5853420	0.3248857	0.0165491	0.0258950	0.6731203	0.2610496	0.4463333	0.7284415	0.0301663	0.3837379	0.4315444	0.5496976	0.4174282	0.5674032	0.0432378	0.3860791	0.4410368	0.2427190	0.4873319	0.4571362	0.1008167	0.6147446	0.1629569	0.5853203	0.3871248	0.4475651	0.4811840	0.0721550	0.1829718
550	0.6063211	0.3150573	0.3935942	0.5886530	0.1657334	0.1572395	0.2516223	0.3009417	0.6150325	0.4410565	0.6185953	0.4173415	0.4317857	0.1448293	0.1960797	0.2619691	0.3380472	0.0189237	0.1872079	0.2535412	0.3780538	0.0859249	0.3352907	0.3359742	0.5397549	0.4929363	0.3139362	0.0029081	0.0336164	0.0115607	0.0704738	0.0737870	0.5866548	0.3740292	0.4948112	0.3509393	0.4031571	0.3576692	0.2290446	0.3956360	0.3756669	0.4108582	0.5684126	0.4981824	0.0351876	0.3737949	0.3731371	0.4135091	0.3510975	0.3030121	0.6921601	0.2220162	0.5275873	0.1540531	0.0019737	0.1823424	0.0770085	0.0719035	0.5050206	0.1065891	0.0564692	0.4148921	0.1879567	0.0070705	0.2114828	0.1362786	0.2935294	0.2757720	0.5587895	0.4604757	0.0164020	0.3592827	0.3047796	0.0349667	0.0306131	0.6178994	0.3287699	0.4066899	0.5668787	0.0421524	0.3104657	0.4304621	0.5511652	0.4308583	0.6367935	0.0993271	0.4393910	0.3893320	0.2798163	0.3789273	0.4236112	0.0901477	0.5292430	0.1034884	0.4021861	0.4700832	0.5622821	0.4474799	0.1095203	0.1835518
600	0.5868297	0.3421708	0.4285766	0.4788861	0.1329764	0.1272716	0.1940677	0.3111211	0.5591481	0.4162462	0.6943557	0.3671462	0.3422667	0.1620604	0.1820853	0.4585289	0.3401447	0.0203514	0.2341182	0.3100210	0.4006113	0.1062396	0.3048769	0.5477097	0.4954168	0.4400255	0.2290046	0.0221030	0.0552082	0.0215277	0.0958065	0.0486060	0.5493397	0.3395447	0.3785331	0.5098362	0.4569388	0.4103862	0.1845238	0.2353778	0.4548987	0.3777874	0.4021889	0.4371558	0.0289468	0.2187156	0.3596229	0.3876952	0.4982585	0.4205478	0.5931573	0.1996313	0.5641310	0.1885922	0.0015706	0.1211405	0.1424909	0.0693382	0.5586611	0.1144950	0.0480221	0.3128444	0.2023894	0.0084440	0.2609757	0.1678548	0.2734252	0.3507067	0.5134456	0.3055817	0.0120191	0.2692923	0.3062065	0.0214196	0.0579060	0.5565675	0.2095028	0.3130157	0.4380058	0.0161059	0.2843076	0.4649496	0.6141394	0.4604331	0.6125022	0.2160330	0.4474846	0.4442404	0.2708368	0.3491401	0.4420119	0.0729182	0.4000924	0.1210554	0.4409419	0.4118304	0.6026247	0.4064461	0.1512016	0.2241387
650	0.5837616	0.3088160	0.4454992	0.4349174	0.1340274	0.1938076	0.1743302	0.3161925	0.5457568	0.3481108	0.5807650	0.3226230	0.3288321	0.1135326	0.1615325	0.5600758	0.2377123	0.0127993	0.1658793	0.2507787	0.4468660	0.1488654	0.3993621	0.4473839	0.5065557	0.2855946	0.1663592	0.0161505	0.0493202	0.0712949	0.0728232	0.0523978	0.7329299	0.4246944	0.3657917	0.4727214	0.4692735	0.4316447	0.1539038	0.2023422	0.5223480	0.3719966	0.3816676	0.3945292	0.0190232	0.1015676	0.5109228	0.4511741	0.4714172	0.3537856	0.8214236	0.2573086	0.4515113	0.2051774	0.0001606	0.1947989	0.0753344	0.0949233	0.4741843	0.1321509	0.0361704	0.3988832	0.1309999	0.0065473	0.2162044	0.1699631	0.3034866	0.3515171	0.4474140	0.3310894	0.0158669	0.1547092	0.3090988	0.1381089	0.0406981	0.4656627	0.1869603	0.4194960	0.5364651	0.0106241	0.2653178	0.3162609	0.6060811	0.4687420	0.6195096	0.2208221	0.5784095	0.4173437	0.2694700	0.3798374	0.4777245	0.0801703	0.5413279	0.0974894	0.4018895	0.4291533	0.6856176	0.3963108	0.3722807	0.2294888
700	0.4707253	0.3110963	0.5769942	0.4601336	0.2042779	0.1155327	0.1427298	0.3433456	0.5102413	0.2510558	0.5190000	0.1991129	0.4130717	0.0915833	0.1808686	0.7871486	0.1951511	0.0242568	0.1713518	0.2351706	0.3070651	0.1505040	0.3514545	0.5053306	0.3773200	0.2038866	0.2047129	0.0029224	0.0267651	0.0589650	0.0346145	0.0648846	0.5963038	0.4223208	0.3916036	0.4698681	0.4018315	0.2757794	0.1324576	0.2061501	0.5026805	0.2939572	0.3186630	0.4327095	0.0388952	0.1131494	0.6389567	0.4635605	0.5301060	0.4289641	0.7683937	0.1943941	0.6438282	0.1952144	0.0007912	0.1794274	0.0765333	0.1342884	0.4605039	0.0940000	0.0604209	0.3123630	0.1415373	0.0043881	0.2543991	0.1418705	0.3244334	0.4109913	0.5728684	0.1417451	0.0111973	0.0933964	0.2752409	0.1223083	0.0706509	0.5969398	0.1881330	0.4258768	0.4570549	0.0072645	0.2033182	0.3613271	0.5418906	0.4326934	0.6213463	0.2178751	0.5570081	0.4693600	0.2975590	0.3892009	0.4870855	0.0777838	0.7165439	0.0897316	0.4830823	0.4641063	0.6531312	0.4021395	0.4343347	0.2215069
750	0.5080654	0.3268163	0.6110340	0.4990843	0.2423092	0.1210323	0.1426198	0.3501074	0.4050030	0.3459398	0.6421474	0.1519367	0.4815349	0.1156092	0.1123435	0.5365147	0.1552894	0.0384151	0.1601955	0.2141121	0.3043149	0.2826418	0.2665447	0.5025616	0.3117916	0.1620323	0.1391677	0.0024090	0.0283726	0.0457906	0.0507250	0.0344153	0.6086268	0.4491699	0.3403570	0.4847901	0.4838341	0.1738874	0.0665479	0.2011188	0.5957300	0.5662548	0.2851618	0.4376296	0.0256124	0.1359493	0.5661832	0.3827874	0.5927148	0.3753648	0.6851117	0.1782140	0.6014200	0.2499864	0.0007070	0.1725425	0.0944788	0.0944555	0.4434476	0.1425435	0.0305580	0.2493647	0.1290441	0.0048809	0.3156115	0.1084663	0.4349358	0.3277314	0.5577963	0.1402284	0.0118264	0.1241953	0.3491441	0.1105835	0.0400279	0.6696707	0.2064403	0.3981163	0.5049370	0.0032693	0.2932604	0.3955263	0.3985771	0.5266306	0.6270866	0.1729039	0.6367148	0.4174737	0.3117655	0.3530021	0.4267465	0.0510157	0.5701878	0.0756024	0.3770060	0.4563672	0.5982464	0.3792060	0.4480153	0.2054713
800	0.5241462	0.2871674	0.6193908	0.4522484	0.2286883	0.1126439	0.1721312	0.3915003	0.4940601	0.2634800	0.5665276	0.1735876	0.5244014	0.0363540	0.0833268	0.6972768	0.2628823	0.0219325	0.1604779	0.1721263	0.2455905	0.4944476	0.2967431	0.5744783	0.1822689	0.1233663	0.0976099	0.0183806	0.0149815	0.0232715	0.0339487	0.0482955	0.5890934	0.3370695	0.3836466	0.3942099	0.4618841	0.1368467	0.0875221	0.1949196	0.4988899	0.3951799	0.2948900	0.5171558	0.0137565	0.0911647	0.4678199	0.5849939	0.5631025	0.3621819	0.6561111	0.1735512	0.5526454	0.2321316	0.0062878	0.1924265	0.0343174	0.1238020	0.4786742	0.1913696	0.0436523	0.2935285	0.1082081	0.0168420	0.3271354	0.1470076	0.4119935	0.4171063	0.4203107	0.1686410	0.0163322	0.0903110	0.2904068	0.2049916	0.0530221	0.4911868	0.2356670	0.4111033	0.4892056	0.0040262	0.3451116	0.3892043	0.4246388	0.4012664	0.6322072	0.1856882	0.5745739	0.4330443	0.2443494	0.3532752	0.5037720	0.0716539	0.5250747	0.0413177	0.3312339	0.5220857	0.5932054	0.3081733	0.5714075	0.1941602
850	0.4753037	0.3851275	0.6186668	0.4950749	0.3044997	0.0839556	0.1616249	0.3320711	0.4716138	0.2351026	0.6467332	0.1607594	0.5824707	0.0735747	0.0535305	0.5759269	0.1788920	0.0227364	0.1562308	0.1730854	0.2398595	0.5616808	0.3312714	0.5440943	0.2586270	0.1483698	0.1928835	0.0006907	0.0765037	0.0612521	0.0407424	0.0262861	0.6040454	0.3409977	0.3625299	0.4598224	0.4726197	0.0602218	0.0594365	0.1832884	0.5536485	0.2518607	0.2680173	0.5582398	0.0068547	0.0811017	0.5886291	0.5621492	0.5829589	0.3743934	0.5897093	0.1613842	0.5993993	0.2775225	0.0048037	0.2346951	0.0131143	0.1542665	0.4203438	0.1248994	0.0389530	0.2509173	0.0961147	0.0207724	0.2971386	0.1821858	0.3705611	0.3878732	0.5292581	0.1322014	0.0080647	0.0954355	0.2615469	0.2188814	0.0381904	0.4177352	0.3451866	0.3391223	0.4601048	0.0074507	0.2832966	0.3310350	0.5115321	0.4285678	0.5689602	0.2035757	0.6121998	0.3773526	0.2624467	0.4261480	0.5106269	0.0667676	0.5966046	0.0607570	0.3785543	0.4910859	0.6861809	0.2655588	0.4935190	0.1762764
900	0.5202763	0.3480939	0.6642204	0.3925249	0.3237362	0.0905057	0.2285017	0.3529788	0.4006902	0.3473416	0.6701571	0.1407281	0.4917316	0.0444247	0.0282566	0.5471768	0.2299426	0.0129222	0.1045638	0.0967456	0.1182417	0.6102411	0.3225175	0.5896950	0.1713718	0.1527330	0.1289970	0.0014496	0.0339704	0.0543298	0.0138468	0.0422645	0.4726191	0.3989573	0.2897758	0.4798148	0.4738546	0.0843727	0.0856938	0.2597851	0.5886913	0.2732242	0.1821724	0.6282308	0.0085966	0.0996349	0.5461608	0.5357825	0.4435455	0.3849032	0.7010547	0.1132451	0.5725846	0.2472888	0.0044075	0.2261035	0.0107985	0.0974176	0.4237269	0.1607210	0.0204731	0.2639558	0.1255710	0.0117485	0.3215319	0.1931638	0.4553133	0.3105982	0.6409675	0.1612177	0.0107670	0.0683482	0.2297621	0.3081306	0.0796074	0.3087697	0.3010980	0.4396536	0.4360130	0.0023602	0.2692393	0.4710747	0.6293773	0.4618753	0.6762507	0.2096702	0.5638890	0.3745121	0.2664659	0.4356272	0.4870466	0.0511487	0.6180665	0.0547497	0.4597957	0.3676862	0.6161167	0.3723223	0.5771811	0.2307076
950	0.4258507	0.4328219	0.7533509	0.4179758	0.3070680	0.0701524	0.1970939	0.3332195	0.3735548	0.2946975	0.5430113	0.1526174	0.6871165	0.0354842	0.0377604	0.5599620	0.2556848	0.0200000	0.0886160	0.0952424	0.1299059	0.6683970	0.2697300	0.6451773	0.1346794	0.1553152	0.1671559	0.0118148	0.0607195	0.0310216	0.0302647	0.0078345	0.6549137	0.3314307	0.3940707	0.5241076	0.4719281	0.0849557	0.0587579	0.2512867	0.6150781	0.4471340	0.1612019	0.6471925	0.0064777	0.0672249	0.5444967	0.4816758	0.5785981	0.3045273	0.6080750	0.1526744	0.4948947	0.3250022	0.0004011	0.1846836	0.0050488	0.0539184	0.4744748	0.1332372	0.0092880	0.3261189	0.0776262	0.0104620	0.2392458	0.1450065	0.3258362	0.2735558	0.5997466	0.1297570	0.0041268	0.0825732	0.2666860	0.1710192	0.1208135	0.3201173	0.3081453	0.3677477	0.3499504	0.0005500	0.2872116	0.3306414	0.4610139	0.4466678	0.4931908	0.2188180	0.5260604	0.3143874	0.3450884	0.4218004	0.4702398	0.0479641	0.5157185	0.0524813	0.3591097	0.3922205	0.6513395	0.3337607	0.6104260	0.1372917
1000	0.5221672	0.3477610	0.5524892	0.3051423	0.3190686	0.1265903	0.1409299	0.4151843	0.3780995	0.3008691	0.6763122	0.1686017	0.5124714	0.0399225	0.0269049	0.6011363	0.1044589	0.0201678	0.1321746	0.1352531	0.2367479	0.6360785	0.2918471	0.6055436	0.1229242	0.0668438	0.1327740	0.0089463	0.0562632	0.0810223	0.0334352	0.0211766	0.6410917	0.4063480	0.3438480	0.5234374	0.5357075	0.0331803	0.0391711	0.2500030	0.4364936	0.3478430	0.2221996	0.6070490	0.0147374	0.0739331	0.5472353	0.4739998	0.4075283	0.3803461	0.6385810	0.1072713	0.4688763	0.3208971	0.0000000	0.1524849	0.0006959	0.1307907	0.5169955	0.1646190	0.0123960	0.3831356	0.0839935	0.0328594	0.3267047	0.1347070	0.3312846	0.2945761	0.5705606	0.1595348	0.0182482	0.0766009	0.2152456	0.2047782	0.1126889	0.2103014	0.3204977	0.2899104	0.3670309	0.0022637	0.3356005	0.3850881	0.3979777	0.4454901	0.5976046	0.2517407	0.5172162	0.4308508	0.3079786	0.4011568	0.5341965	0.0617951	0.6253834	0.0588669	0.3624891	0.3569771	0.6513530	0.3867664	0.5173975	0.1409309

0	0.2729544	0.3608327	0.6228291	0.2251334	0.3179546	0.2174269	0.1257352	0.2856383	0.4392509	0.4499277	0.5322718	0.2216623	0.4990053	0.0397948	0.0555984	0.5824207	0.0459412	0.0495641	0.0787586	0.0027593	0.0715567	0.6696196	0.2825004	0.6134253	0.0920892	0.1077234	0.0962908	0.0310382	0.0423446	0.0716013	0.0221006	0.0122251	0.6993681	0.0214490	0.3100106	0.6969810	0.7185994	0.0713508	0.1002460	0.2166167	0.4385302	0.3985404	0.2891531	0.5681803	0.0268098	0.0658325	0.6271872	0.6144088	0.4377704	0.3134718	0.6692284	0.1851582	0.4623456	0.3935919	0.0006722	0.2446684	0.0047801	0.0616668	0.5736717	0.1614808	0.0093219	0.2224324	0.0309878	0.0114824	0.2255153	0.2727611	0.6796314	0.1137943	0.4679352	0.1299039	0.0019460	0.0672448	0.3006667	0.1820148	0.2741158	0.2812184	0.2198842	0.2842743	0.4279504	0.0016266	0.3045210	0.4018513	0.3974120	0.4708733	0.5723332	0.1559815	0.7110398	0.3742613	0.6044290	0.4724004	0.4582736	0.0290548	0.5012337	0.0005054	0.5197892	0.4564760	0.6457254	0.3319770	0.5777393	0.1315695
50	0.3924905	0.4287181	0.6579112	0.2307938	0.4984348	0.1416355	0.2793865	0.2818474	0.5297427	0.2777533	0.6462560	0.2221632	0.4783482	0.1577658	0.0509066	0.5073857	0.0579313	0.0270366	0.0613601	0.0157960	0.1047367	0.7145123	0.2531979	0.7794880	0.1074711	0.0495771	0.1471152	0.0175431	0.0161253	0.0812258	0.0353141	0.0407885	0.5472794	0.0387199	0.2772476	0.5542208	0.5427655	0.1136317	0.1052321	0.2508551	0.4635186	0.3232004	0.2390008	0.4727877	0.0187118	0.1982702	0.5567982	0.4229323	0.3622677	0.3397286	0.6507882	0.1897949	0.5142461	0.1880920	0.0004047	0.1767383	0.0075846	0.1053940	0.6085925	0.1313151	0.0442537	0.3669295	0.0346796	0.0200948	0.1928081	0.3271634	0.7300362	0.0976185	0.3813203	0.1411475	0.0003845	0.0847529	0.2553251	0.3555862	0.1705604	0.3096284	0.2099989	0.5256688	0.4816494	0.0019859	0.3218794	0.4681017	0.4880232	0.5300393	0.5356218	0.1203536	0.3963578	0.3651065	0.5857703	0.4893898	0.4391975	0.0246727	0.3361158	0.0007784	0.4252761	0.4643277	0.6406610	0.2814639	0.3890857	0.1241514
100	0.5444965	0.3045130	0.6451125	0.2139991	0.3473921	0.1341798	0.3519553	0.2158640	0.5251187	0.1712295	0.8111381	0.2421671	0.4320262	0.3075362	0.0305750	0.5136591	0.0546473	0.0373762	0.0781240	0.0084955	0.1313424	0.6466487	0.3063097	0.4994938	0.0706840	0.0617013	0.1030606	0.0205687	0.0647205	0.0371867	0.0261657	0.1167790	0.6075070	0.0371857	0.3436145	0.5870276	0.6198758	0.1722040	0.1019530	0.2325865	0.4219539	0.4659066	0.2283286	0.5808269	0.0104026	0.1720140	0.6641410	0.4779642	0.3517091	0.2674369	0.4951549	0.1661110	0.5213050	0.1262086	0.0010355	0.2544686	0.0017469	0.1056897	0.4535396	0.1691216	0.0051349	0.2642646	0.0313078	0.0097770	0.1419968	0.3257232	0.6504133	0.1667411	0.2845849	0.3035315	0.0005406	0.1053193	0.1836198	0.3237846	0.1789963	0.3625004	0.2008982	0.3206733	0.5931455	0.0007786	0.2821365	0.5511955	0.4984108	0.4925707	0.6067850	0.0914950	0.2052690	0.3190795	0.5214685	0.4926676	0.6038393	0.0713947	0.2449999	0.0131680	0.3917003	0.5456059	0.7147474	0.3312648	0.2837558	0.1244337
150	0.4136046	0.2321993	0.5437723	0.2060859	0.2971144	0.1861777	0.3471424	0.2306357	0.4209835	0.1319370	0.5899031	0.2203383	0.3849143	0.3194463	0.0361407	0.6422596	0.1010308	0.0511890	0.1218173	0.0109132	0.1068846	0.5770433	0.3033427	0.5049013	0.0375990	0.0818124	0.1521558	0.0034277	0.0372436	0.0735443	0.0088492	0.1141358	0.5892660	0.1417575	0.3316189	0.5350062	0.6850221	0.1498259	0.1539203	0.1882155	0.4785293	0.3858013	0.2114946	0.4570286	0.0218434	0.2662870	0.6964742	0.5316504	0.4215502	0.2313869	0.5879343	0.1768358	0.5316727	0.0518517	0.0008136	0.2467985	0.0045966	0.2004824	0.4670429	0.1926178	0.0137993	0.2810286	0.0237015	0.0099386	0.0796970	0.5158207	0.6603381	0.1244332	0.2675306	0.4165915	0.0000006	0.0404218	0.1406578	0.4449848	0.2268111	0.2126795	0.2276731	0.3417131	0.4644656	0.0000876	0.1703898	0.5975720	0.5217746	0.6780658	0.6637808	0.0696074	0.0379643	0.4593172	0.5528066	0.5310992	0.5114739	0.0156051	0.3026815	0.0021358	0.4191685	0.4374914	0.6649467	0.4158971	0.3100302	0.0722239
200	0.5146150	0.2251956	0.6951917	0.2889449	0.3265043	0.1074597	0.3594066	0.2232815	0.4135990	0.1090082	0.6497092	0.1333096	0.2725598	0.4596228	0.0458674	0.6632938	0.0821111	0.0367861	0.1284527	0.0063852	0.0345797	0.5664769	0.2587229	0.6598534	0.0472252	0.0203800	0.1011710	0.0265717	0.0393742	0.0540224	0.0153667	0.1276577	0.5637931	0.1584830	0.3266068	0.7193467	0.5542115	0.2498219	0.2194769	0.2300684	0.5018283	0.3321083	0.2401249	0.5002710	0.0229271	0.2103201	0.5222819	0.4107091	0.3809874	0.3013379	0.6304450	0.1865255	0.5115726	0.0282730	0.0000246	0.2245888	0.0042463	0.1377031	0.4764814	0.1232354	0.0150940	0.3336921	0.0185417	0.0045459	0.0709336	0.4621238	0.5860359	0.0740095	0.2484077	0.3987169	0.0016509	0.0391236	0.2115684	0.4131176	0.1769579	0.2629933	0.3133618	0.3222533	0.4146623	0.0011687	0.2151214	0.5585561	0.4024204	0.7204634	0.5556609	0.0353476	0.0440390	0.3372835	0.5139970	0.5071180	0.6494454	0.0456289	0.3521127	0.0010925	0.4519813	0.4707490	0.6484914	0.3716991	0.2622586	0.1180774
250	0.3831070	0.1535846	0.5522915	0.3217095	0.2343884	0.1717672	0.2860816	0.2350101	0.3936892	0.0597168	0.7410418	0.1365691	0.3344988	0.3330474	0.0279580	0.6456800	0.0700732	0.0249359	0.0856345	0.0076055	0.0922390	0.6091799	0.3115217	0.5700251	0.0776346	0.0931140	0.1101280	0.0446484	0.0542207	0.0453018	0.0141145	0.2226905	0.6091758	0.1543187	0.3285181	0.6231370	0.4879867	0.3449874	0.2456881	0.2292656	0.4037243	0.3345726	0.2241749	0.6181885	0.0162263	0.2738366	0.5414609	0.3360307	0.3824570	0.2834329	0.6667341	0.2162346	0.4942746	0.0347466	0.0002718	0.2605325	0.0012687	0.2038308	0.4441638	0.1753023	0.0256631	0.2205386	0.0222302	0.0053855	0.0274967	0.5558838	0.3816115	0.0870199	0.1822030	0.3544682	0.0010753	0.0519710	0.1400628	0.4196480	0.2001792	0.2419737	0.3355582	0.3096065	0.3960425	0.0083156	0.2774549	0.5724053	0.4314623	0.6747766	0.6210071	0.0178039	0.0669377	0.3900438	0.5310572	0.4670905	0.5776470	0.0407855	0.3657385	0.0090076	0.3767947	0.5245910	0.6597393	0.3227945	0.3227946	0.1191316
300	0.5075111	0.2232173	0.5280741	0.2320933	0.3030745	0.1247622	0.3109529	0.2625022	0.5133762	0.0467627	0.6188983	0.1770771	0.3049223	0.4842918	0.0350856	0.7224974	0.0645318	0.0290991	0.0964907	0.0191346	0.0803606	0.4997851	0.2796274	0.5031010	0.0686060	0.0549007	0.0968293	0.0091764	0.0300651	0.0884490	0.0224353	0.1477003	0.5933414	0.1552232	0.2811255	0.6490070	0.5700393	0.4478871	0.2804169	0.1328390	0.4630621	0.3974107	0.3277491	0.6694047	0.0372744	0.3893657	0.4701985	0.2994952	0.3312968	0.2344584	0.6305893	0.2141363	0.5847346	0.0120074	0.0004558	0.2294881	0.0046064	0.1915551	0.4539538	0.2003800	0.0304069	0.2132219	0.0650768	0.0194602	0.0143149	0.5264832	0.5093523	0.1197988	0.2015385	0.3700856	0.0053064	0.0548949	0.1386581	0.6199633	0.1703141	0.2964012	0.4163023	0.3695005	0.5080337	0.0020521	0.3007035	0.6055516	0.4042427	0.7120472	0.6156374	0.0436008	0.0206712	0.3419573	0.5881408	0.4943414	0.6154936	0.0588323	0.3561418	0.0067005	0.4396627	0.4677602	0.5755442	0.3080315	0.4179442	0.1041366
