Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G83	G84	G85	G86	G87	G88	G89	G90	G91	G92	G76A	G94	G95	G96	G97	G98	G99	G100
650	0.3805188	0.2068250	0.0881403	0.1720221	0.5690038	0.0578283	0.0009440	0.1832594	0.1444627	0.4944757	0.3889343	0.6086726	0.4219343	0.2971781	0.0438089	0.4283936	0.3118630	0.3898369	0.5038031	0.5211596	0.0134351	0.3948111	0.7571518	0.1923220	0.3565053	0.2197528	0.3054487	0.0288040	0.3871077	0.0028367	0.2690578	0.4211398	0.6698349	0.6258347	0.2059800	0.0033264	0.5313667	0.1155458	0.1445586	0.1681674	0.4279550	0.4880430	0.3442103	0.2945343	0.6266994	0.5844192	0.6503145	0.6805389	0.4744960	0.4734036	0.4288121	0.5036364	0.2020328	0.4955981	0.5964445	0.1109336	0.4285916	0.0525386	0.0005007	0.0448691	0.1969954	0.2830035	0.1639743	0.1852278	0.3617844	0.7979374	0.2245400	0.3254496	0.2905537	0.0541819	0.5109599	0.5594129	0.2032504	0.1713620	0.4683887	0.0011480	0.5690997	0.6401104	0.1608459	0.0129364	0.6408808	0.5044373	0.0169464	0.5456373	0.4043694	0.1209730	0.5204569	0.4832568	0.6606789	0.4921178	0.4383292	0.4964818	0.4705321	0.6137846	0.2352920	0.1966558	0.6519478	0.3857430	0.3369010	0.7001731
700	0.2477567	0.2437337	0.0479074	0.1619648	0.7115582	0.0634664	0.0002092	0.2676874	0.2141186	0.5027833	0.3349444	0.6324359	0.4651220	0.3801689	0.0116371	0.3236414	0.2205062	0.4092519	0.5669047	0.5689664	0.0375402	0.4092290	0.5659709	0.1511265	0.2804137	0.2519493	0.2937440	0.0614590	0.3289958	0.0031208	0.3499268	0.4034327	0.6747784	0.5674004	0.1549974	0.0040758	0.5657735	0.2151090	0.1403422	0.1394052	0.4293201	0.5602224	0.3585797	0.1591483	0.5297808	0.7261644	0.6908843	0.5261027	0.4835003	0.3060728	0.3631665	0.3614285	0.1894802	0.5363138	0.5211670	0.0988643	0.2994834	0.0643627	0.0014051	0.0496790	0.1982862	0.2574206	0.2552762	0.2022455	0.2820125	0.6060314	0.1899934	0.4670034	0.2265049	0.1259637	0.6383137	0.6070986	0.2425798	0.1749387	0.4952793	0.0103789	0.5833208	0.5887212	0.2972875	0.0095562	0.7287963	0.5742011	0.0162236	0.4494905	0.3048867	0.1586654	0.3955674	0.4932704	0.6525291	0.6222107	0.3422920	0.3610305	0.5114883	0.6308665	0.2613379	0.1965485	0.6044134	0.4005384	0.3237617	0.6454933
750	0.2501332	0.2833500	0.0417113	0.2174290	0.6469236	0.0522639	0.0000268	0.3878334	0.1515444	0.4970285	0.2647548	0.6037181	0.4545685	0.5785483	0.0146355	0.4987112	0.2590306	0.5151214	0.4686720	0.5562389	0.0532273	0.4983208	0.6429452	0.1663574	0.2705205	0.3022922	0.3110072	0.0463398	0.2569202	0.0091149	0.2513795	0.4213558	0.5886925	0.5793539	0.1472359	0.0105957	0.5399584	0.1293982	0.1240914	0.1119868	0.4520549	0.4058539	0.3999280	0.2809926	0.5231173	0.7503751	0.6856680	0.6009214	0.4280636	0.2180088	0.4092141	0.5109784	0.1567465	0.4973100	0.4693717	0.0434295	0.2228386	0.0686958	0.0008747	0.0205350	0.1862720	0.2485954	0.2041029	0.2129454	0.2548587	0.6865561	0.1304875	0.4066998	0.2247869	0.0720306	0.6828379	0.4757205	0.2388642	0.1742499	0.3293807	0.0182329	0.6661402	0.6323100	0.2962451	0.0038337	0.8692453	0.4915343	0.0065633	0.5012447	0.3396548	0.1364067	0.4381843	0.4887710	0.6818065	0.4626932	0.3497323	0.3372059	0.3973213	0.6476544	0.3021184	0.2511936	0.7577199	0.5069682	0.3770437	0.6272484
800	0.2073930	0.2999706	0.0241656	0.1676215	0.8031369	0.0768637	0.0000000	0.3416938	0.1803757	0.4157776	0.2710783	0.5910136	0.3508380	0.5186949	0.0095876	0.4681550	0.2276396	0.4514782	0.4075218	0.6413885	0.0775611	0.4512623	0.6389704	0.1500953	0.3267313	0.3242230	0.2907473	0.0179701	0.2885324	0.0178528	0.2594924	0.4745024	0.6468403	0.5223619	0.1308487	0.0062371	0.6462747	0.1607990	0.1101790	0.1058535	0.4621855	0.5642397	0.3696064	0.2399492	0.4965872	0.7369003	0.7402078	0.6023319	0.6472718	0.2461442	0.4690029	0.3788833	0.1727029	0.5030185	0.3771389	0.0430516	0.3205176	0.0858291	0.0001130	0.0585855	0.2713799	0.2813675	0.1691243	0.2435214	0.1877917	0.5788634	0.1292972	0.3899223	0.1821474	0.0978070	0.6509742	0.6096459	0.2036675	0.2136729	0.4206683	0.0062555	0.6281109	0.5650476	0.3772332	0.0001525	0.6766568	0.4514447	0.0451862	0.5581758	0.3124031	0.1284380	0.4996697	0.6194781	0.8191333	0.3624328	0.2955939	0.3700418	0.5308224	0.6688214	0.2429851	0.1784627	0.7987245	0.5241962	0.3313030	0.7251182
850	0.1846384	0.2804742	0.0271103	0.1851807	0.6221930	0.0743926	0.0000000	0.2685404	0.1784970	0.4294425	0.3531399	0.5896145	0.3395927	0.4280471	0.0157610	0.6361820	0.2940236	0.5283006	0.4041599	0.6480600	0.0558086	0.5816712	0.6369429	0.1610683	0.3247531	0.3145220	0.1959927	0.0429081	0.2062592	0.0074049	0.2054435	0.3235713	0.5860004	0.5064258	0.1890128	0.0064079	0.5475260	0.1689272	0.1541925	0.1603008	0.3812193	0.5177880	0.3979029	0.3347721	0.6842665	0.6650307	0.5583077	0.5448245	0.5876887	0.1557225	0.4253824	0.3860809	0.2679355	0.5197282	0.4331299	0.0618377	0.2568371	0.0972322	0.0000114	0.0459198	0.1786296	0.3778383	0.1574552	0.2699832	0.2202222	0.4842448	0.1511177	0.5588966	0.1387271	0.1574819	0.6171958	0.6742156	0.1775653	0.3326484	0.4434740	0.0377316	0.6580920	0.6600645	0.3376912	0.0009282	0.6396353	0.4370972	0.0100857	0.5557363	0.3325408	0.0786022	0.3176298	0.5682907	0.6552237	0.4043711	0.3168733	0.3835079	0.5059620	0.6680294	0.2529536	0.2222053	0.6248829	0.6076233	0.3134558	0.7315811
900	0.1608489	0.3192711	0.0394902	0.1998291	0.6117221	0.0878526	0.0000000	0.3976988	0.2125346	0.4046828	0.3637519	0.5966710	0.3222368	0.4247014	0.0122980	0.4680419	0.3290018	0.5331046	0.5382209	0.5488395	0.0597560	0.4388404	0.6354082	0.1668941	0.4249698	0.2345902	0.2486960	0.0440055	0.1985341	0.0048928	0.3010665	0.4744281	0.6149912	0.5426355	0.1419020	0.0036551	0.5477830	0.1300582	0.1023909	0.1492969	0.4593329	0.4113631	0.2824409	0.2757798	0.6848468	0.6710478	0.6341965	0.6035089	0.7153402	0.1777464	0.4536473	0.3967104	0.2244467	0.5424243	0.3611520	0.0468905	0.3045384	0.0785678	0.0001322	0.0612687	0.1752457	0.3044824	0.1725872	0.1972125	0.2283730	0.5247881	0.1746106	0.5120269	0.2478868	0.1769512	0.7113805	0.5809550	0.2687820	0.2451266	0.4079261	0.0608901	0.5161366	0.6548931	0.4015121	0.0007681	0.7152168	0.4939077	0.0163775	0.5188594	0.3670355	0.0422456	0.5264831	0.5596288	0.7290055	0.4887912	0.2967142	0.2796926	0.4446780	0.5664732	0.3095423	0.2185184	0.6113693	0.4927267	0.2815529	0.7759054
950	0.1483521	0.3044253	0.0134986	0.1918939	0.6004008	0.0720237	0.0003098	0.2783420	0.2020283	0.4935315	0.3500917	0.6651517	0.2913151	0.5459905	0.0305200	0.5023338	0.3821706	0.5258935	0.3799094	0.5240240	0.1000316	0.4040016	0.6199720	0.1337292	0.4428497	0.3120519	0.3535016	0.0682603	0.1112137	0.0071256	0.3062213	0.4699042	0.7689370	0.5461995	0.1966722	0.0007831	0.6011680	0.1461798	0.1444859	0.1030213	0.3941379	0.4973759	0.3978957	0.2380835	0.4911524	0.6107272	0.5897961	0.6231447	0.8193617	0.1525681	0.4599205	0.3464112	0.1171057	0.6297950	0.4610814	0.0586585	0.2669107	0.0641692	0.0013940	0.0581250	0.1589068	0.2604401	0.1468762	0.1463446	0.2606734	0.5498244	0.1097032	0.4093300	0.1794998	0.1912800	0.7746715	0.5891740	0.2284906	0.3006557	0.4541227	0.0594661	0.6041027	0.6727174	0.4538414	0.0002288	0.6355349	0.4370981	0.0262906	0.6216111	0.3757499	0.1250191	0.4517963	0.5643774	0.7361193	0.4994440	0.3596589	0.3879434	0.3756176	0.6596031	0.2268269	0.2597704	0.6443482	0.5101650	0.3770387	0.5728489
1000	0.0985231	0.3640219	0.0258064	0.1549962	0.5791540	0.0807985	0.0002953	0.3039858	0.1395692	0.4398435	0.2985134	0.5809555	0.2866365	0.6150650	0.0074720	0.4940036	0.3148538	0.4004561	0.4481948	0.6449664	0.0621381	0.3830758	0.7554719	0.1318893	0.4896695	0.3341873	0.2886722	0.0485302	0.1538510	0.0009282	0.2506231	0.4354442	0.7144067	0.5242505	0.2300880	0.0023633	0.7018103	0.1479458	0.1641680	0.1907452	0.4180872	0.4183542	0.2593793	0.1900456	0.5954748	0.5591937	0.5931257	0.4429799	0.8205184	0.1430856	0.4882056	0.3397047	0.1527147	0.5738347	0.3748830	0.0752707	0.2012435	0.1223382	0.0012156	0.0671023	0.1705825	0.2708705	0.0987870	0.1750148	0.2035475	0.5427114	0.1687028	0.3829904	0.1284684	0.2651327	0.7409201	0.6628976	0.1597194	0.3336528	0.4180845	0.0497772	0.5979738	0.7653617	0.5268003	0.0007589	0.5995936	0.4189695	0.0197215	0.3852467	0.3577621	0.0736046	0.3866094	0.5722658	0.5982073	0.4875216	0.4014081	0.4367252	0.3563088	0.6452768	0.2049919	0.1936934	0.7465733	0.5701951	0.3574574	0.6740023
0	0.0516578	0.3923334	0.0306125	0.1496260	0.6515494	0.0674902	0.0018463	0.3594702	0.1869532	0.5292557	0.2993043	0.5634087	0.1886580	0.3981653	0.0397714	0.5059964	0.3447721	0.4952851	0.4737764	0.7070098	0.0895535	0.4968826	0.8015584	0.1999254	0.4429386	0.2131227	0.2745848	0.0230522	0.0476242	0.0161843	0.0807768	0.4162135	0.5587010	0.2846179	0.2687372	0.0051547	0.5742243	0.1076230	0.1592635	0.1507755	0.4882204	0.4190354	0.2659888	0.2732556	0.6286752	0.5797685	0.5942609	0.6868143	0.6068209	0.1567963	0.5531901	0.3372341	0.1265800	0.5352556	0.3407190	0.0474543	0.4575913	0.0697821	0.0002006	0.0223355	0.0751670	0.2283637	0.1513119	0.2042111	0.1669003	0.6720271	0.1251915	0.4984260	0.0627682	0.1225196	0.3541409	0.5016466	0.1468190	0.4176230	0.3863193	0.0419059	0.5854938	0.5650715	0.4294273	0.0004096	0.5862261	0.5399029	0.0117149	0.6258886	0.2909135	0.0762920	0.5371533	0.4868130	0.7223560	0.4773369	0.2975033	0.3137668	0.5026937	0.6423666	0.0845096	0.1715959	0.5452543	0.4269729	0.3364496	0.6289886
50	0.2197334	0.4133755	0.0255076	0.0724642	0.1506997	0.0530644	0.0000000	0.2981193	0.1417098	0.5137381	0.3501629	0.7081486	0.2404982	0.4485828	0.0113899	0.4254507	0.5175749	0.4444583	0.5147531	0.7231728	0.0652990	0.4842100	0.5229310	0.4358448	0.1981493	0.1677560	0.1213250	0.0397629	0.2852320	0.1803535	0.1085932	0.3419526	0.6118683	0.3442191	0.0600228	0.0057534	0.5711730	0.1318305	0.0919501	0.1519254	0.5146495	0.3820296	0.0701055	0.5293058	0.5173385	0.7472464	0.7842299	0.5627731	0.5157643	0.1569958	0.6051923	0.3800498	0.2552270	0.4904446	0.5034863	0.0746010	0.4058263	0.0147202	0.0006159	0.0380543	0.0826485	0.1911629	0.1437710	0.1811795	0.2078563	0.6151351	0.1459727	0.4857075	0.0273605	0.1704020	0.5643296	0.5620378	0.1899672	0.4328900	0.2570161	0.0994562	0.6162795	0.5652836	0.6139226	0.0000106	0.6910098	0.4775120	0.0084327	0.4725326	0.2604172	0.1370079	0.5722488	0.6261190	0.5346461	0.4893368	0.2705555	0.3039916	0.5284517	0.5545390	0.2153232	0.1868207	0.6934862	0.4095879	0.5222040	0.5935367
100	0.2321646	0.1791588	0.0216562	0.0785719	0.1186064	0.0728529	0.0000000	0.2656456	0.1812530	0.5729422	0.6258708	0.5933437	0.2816729	0.3379114	0.0098942	0.4520241	0.4446563	0.4487231	0.5655865	0.5140881	0.0437100	0.5614280	0.5744588	0.3845157	0.0885119	0.2295162	0.0970199	0.0174906	0.4836477	0.1838446	0.1142750	0.3661134	0.7044473	0.5696149	0.0103301	0.0057614	0.4764234	0.1468784	0.0720345	0.1237956	0.5040583	0.4650422	0.0979751	0.5456212	0.6232981	0.5649420	0.5949888	0.5771788	0.3718189	0.3345892	0.5274146	0.3189398	0.4916043	0.4829325	0.4240234	0.1127782	0.4432885	0.0025367	0.0000000	0.0427257	0.1026239	0.2112970	0.1305703	0.2059721	0.1465081	0.7840356	0.2317314	0.4702082	0.0236991	0.1592415	0.6581087	0.5540068	0.2327073	0.4582368	0.3009979	0.0474032	0.5983762	0.6269059	0.4314691	0.0001520	0.7960610	0.5663425	0.0122791	0.5819013	0.2141431	0.1731461	0.6018931	0.6698595	0.4940005	0.5256909	0.4041899	0.4112580	0.5110069	0.8264924	0.2434505	0.1070054	0.7158574	0.4511270	0.5759816	0.6224883
150	0.3605703	0.0920390	0.0186097	0.0652904	0.0516716	0.0750473	0.0002049	0.2258351	0.1651455	0.5195947	0.6012933	0.4910684	0.4564949	0.3590250	0.0059497	0.6186606	0.4862984	0.5904944	0.5484717	0.4989029	0.0508759	0.5654757	0.5095080	0.3851033	0.1595449	0.2138642	0.1377465	0.0347565	0.4457140	0.1962412	0.2066754	0.3443711	0.5751250	0.5486376	0.0002847	0.0023699	0.6328113	0.0771891	0.0855076	0.1181786	0.5233750	0.4123683	0.0931759	0.4792432	0.6996685	0.6642230	0.5972364	0.7370267	0.2868573	0.4397509	0.4944830	0.3736280	0.6066236	0.4315857	0.4044953	0.0877167	0.4480299	0.0015560	0.0000281	0.0672404	0.0873134	0.2348469	0.2491772	0.1452312	0.1713306	0.7418966	0.3286380	0.5188140	0.0301846	0.0959622	0.6684472	0.6876965	0.2207497	0.4636861	0.4959640	0.0042305	0.6290110	0.5374054	0.3948219	0.0034943	0.7166782	0.5686710	0.0223702	0.4805614	0.2903491	0.3367818	0.7392481	0.6050341	0.5609150	0.4860211	0.4704165	0.3300862	0.5220533	0.7053491	0.3287943	0.0689137	0.6798528	0.3749162	0.6055814	0.6690350
200	0.4408023	0.0953379	0.0329166	0.0216639	0.0851684	0.0725428	0.0000000	0.3221559	0.1650504	0.5350681	0.5930034	0.5776114	0.3911351	0.3455426	0.0037165	0.4720643	0.4750351	0.5822069	0.6141160	0.6951993	0.0023264	0.5516607	0.5901205	0.4187613	0.2565793	0.1930699	0.0673475	0.0444622	0.5246249	0.1710997	0.2703881	0.3520435	0.6885445	0.7010528	0.0060405	0.0031730	0.5984593	0.0799799	0.0673014	0.0823993	0.4749970	0.4708543	0.0958424	0.5159372	0.5563921	0.6689407	0.6188050	0.7264135	0.2211220	0.5578530	0.4356066	0.4459094	0.6739091	0.4139538	0.3991699	0.1045083	0.3803257	0.0128878	0.0001185	0.0746757	0.0817883	0.1687869	0.2958965	0.1080360	0.1461376	0.8183513	0.2949865	0.3317561	0.0387777	0.1638796	0.6759330	0.6432510	0.2397210	0.4522771	0.4455679	0.0023858	0.5351330	0.6124465	0.3856708	0.0161028	0.7259921	0.6311465	0.0133067	0.4530434	0.2751660	0.4093342	0.7210569	0.4698819	0.4595938	0.4025196	0.4192129	0.4399637	0.4726774	0.8460369	0.3177840	0.0772215	0.7046524	0.3789389	0.5649276	0.8484762
250	0.5200452	0.1283502	0.0302961	0.0180764	0.0599237	0.0270530	0.0007820	0.2370376	0.2291088	0.3899182	0.7655544	0.6175802	0.2856726	0.3029196	0.0010905	0.5797443	0.4610352	0.6276486	0.5757234	0.4362136	0.0023771	0.4473518	0.4540985	0.2899748	0.2165668	0.3309124	0.1341961	0.0687779	0.5807006	0.1498031	0.4652461	0.3136405	0.6864308	0.6639668	0.0006022	0.0003437	0.5771498	0.0570520	0.0689432	0.1257551	0.4185277	0.3274375	0.1532023	0.4335609	0.6272205	0.6453717	0.5968097	0.5160602	0.2437596	0.4938757	0.3396569	0.3296459	0.5943073	0.3933811	0.5088762	0.1192542	0.5007728	0.0348811	0.0000000	0.0839299	0.1364770	0.2220110	0.3444364	0.1139300	0.1927011	0.6172510	0.3833756	0.3624890	0.0204349	0.1428466	0.7738355	0.5473279	0.2073799	0.3742392	0.5651318	0.0067241	0.5990934	0.6445502	0.2969438	0.0917156	0.7357824	0.5747192	0.0096225	0.4775402	0.3453178	0.3289147	0.6143904	0.5560485	0.4393820	0.5483520	0.4157448	0.4376900	0.3793371	0.6300094	0.3318519	0.1463923	0.5470212	0.5409538	0.5173573	0.5456368
300	0.5254368	0.1311569	0.0080808	0.0337149	0.0882739	0.0313884	0.0005954	0.3927827	0.1946782	0.5219056	0.7181612	0.5718012	0.3843530	0.3392263	0.0020669	0.7276009	0.3408557	0.5853520	0.6833342	0.3603256	0.0112242	0.4186202	0.5231883	0.3437943	0.2722446	0.3364546	0.1020914	0.0484390	0.5079281	0.2065669	0.3798385	0.4260945	0.6657608	0.5797814	0.0002534	0.0001620	0.5943815	0.0366291	0.0189524	0.1595533	0.6267168	0.3025817	0.0935463	0.4833703	0.5849472	0.5622834	0.8542448	0.5509457	0.2684955	0.3830660	0.4795575	0.2704744	0.8055000	0.3776890	0.3507690	0.1224538	0.5097403	0.0313126	0.0005663	0.0703894	0.1103192	0.1887697	0.3266742	0.0721048	0.1432669	0.7180896	0.3760473	0.2633272	0.0237843	0.2255731	0.6624258	0.7251662	0.2677489	0.4395066	0.4318377	0.0016751	0.4464555	0.5764289	0.3212770	0.1798546	0.6937231	0.5259794	0.0238736	0.5188053	0.2197989	0.3504392	0.6999475	0.6091334	0.3140330	0.4215585	0.3485907	0.3396578	0.4660366	0.6896821	0.2685116	0.1903721	0.6955224	0.3573604	0.6732819	0.5569184
350	0.5772184	0.0892387	0.0183308	0.0179960	0.0501720	0.0127879	0.0056844	0.4189792	0.2521705	0.4628573	0.7893081	0.6987525	0.3184678	0.4804250	0.0005073	0.5262239	0.3575793	0.8136481	0.6564119	0.1528298	0.0038772	0.3842293	0.6458651	0.3671756	0.2570113	0.2920437	0.0503794	0.0389965	0.4959348	0.2071214	0.4248579	0.4436982	0.8831856	0.6932343	0.0008638	0.0001716	0.5744575	0.0316928	0.0298719	0.1319338	0.5346386	0.3635585	0.1238915	0.3949576	0.7070561	0.6721153	0.6436268	0.6196309	0.2644271	0.3096468	0.4989789	0.3547582	0.7389107	0.4195309	0.4728828	0.1883242	0.4158980	0.0324084	0.0006836	0.0418300	0.1204586	0.1604937	0.3071825	0.0829294	0.2104162	0.6224718	0.4354920	0.2480583	0.0086582	0.2047163	0.6216129	0.6860232	0.2192042	0.4305698	0.6038892	0.0002666	0.4280702	0.5198135	0.4791117	0.2271747	0.7340370	0.6140920	0.0299301	0.5544420	0.2622991	0.2975183	0.6791380	0.5726226	0.4222933	0.4612133	0.5502718	0.4312683	0.5150206	0.7150872	0.3354418	0.1003202	0.6520222	0.4356382	0.5624002	0.5611001
400	0.4503198	0.1181895	0.0354313	0.0124243	0.0531783	0.0570411	0.0027036	0.5761998	0.2470576	0.3290448	0.6379072	0.6104411	0.2204318	0.4747969	0.0007053	0.5294067	0.3981806	0.5924353	0.7208848	0.1374238	0.0011687	0.2998587	0.5368712	0.4558125	0.3298158	0.1693881	0.0816139	0.0146746	0.6064405	0.2851427	0.3596203	0.3669249	0.7413650	0.7047452	0.0000791	0.0008939	0.6286096	0.0502137	0.0315516	0.0891879	0.4312566	0.2917846	0.1373653	0.5037209	0.5788460	0.6959215	0.8374460	0.5688407	0.1381384	0.2711689	0.5162485	0.2684611	0.8168777	0.4903017	0.5231987	0.1336498	0.4705295	0.0405980	0.0000000	0.0365003	0.1169423	0.1830442	0.2883088	0.0698154	0.2689322	0.6766239	0.3750967	0.3220794	0.0216269	0.1969739	0.6767224	0.5976582	0.1982329	0.5600501	0.4640492	0.0010614	0.5327882	0.4637416	0.4336878	0.1763651	0.6591183	0.7026182	0.0278958	0.4511581	0.2463824	0.2977334	0.6845642	0.5267777	0.4908568	0.5159801	0.4377470	0.4428817	0.3658116	0.6819901	0.2705300	0.1237467	0.6158066	0.4216057	0.7038742	0.7611347
450	0.4446659	0.1476464	0.0205143	0.0159237	0.0708189	0.0503891	0.0043274	0.3850550	0.1866853	0.4462525	0.8197544	0.6791254	0.2894876	0.4270312	0.0000362	0.5945729	0.5511192	0.5740466	0.7535698	0.3192181	0.0014975	0.3333924	0.5374563	0.4054061	0.2856805	0.2453002	0.0866678	0.0267867	0.5247621	0.2108050	0.3686915	0.3949145	0.7737488	0.6712700	0.0018169	0.0010695	0.5947141	0.0313733	0.0332299	0.1487599	0.4894410	0.3952605	0.1307875	0.4776425	0.6348849	0.7155337	0.6831511	0.4819563	0.1992588	0.3437447	0.5701145	0.3978709	0.5944515	0.3221801	0.4388554	0.0847806	0.4559447	0.0141076	0.0001356	0.0270592	0.0993166	0.1223573	0.3412671	0.0323295	0.2505172	0.7302161	0.3443857	0.2710738	0.0548924	0.1970275	0.5792482	0.6373108	0.2316508	0.3512267	0.4859544	0.0005932	0.4745133	0.4104017	0.4083924	0.0427470	0.6391634	0.5048496	0.0743465	0.5231551	0.3077597	0.3512605	0.8390995	0.4663493	0.3621547	0.4860268	0.4787349	0.3441470	0.3743931	0.7518688	0.2931162	0.1971156	0.5487385	0.4486943	0.7353973	0.7379967
500	0.4560288	0.0769336	0.0361755	0.0176253	0.0716736	0.0205548	0.0010100	0.4354188	0.2201455	0.3957246	0.6584845	0.6336350	0.2393362	0.4385186	0.0008125	0.5385616	0.4319644	0.5498192	0.5909971	0.2443095	0.0006804	0.3798826	0.4346699	0.4540296	0.3039601	0.3225331	0.0510479	0.0464338	0.4238352	0.1697691	0.3106616	0.3440251	0.7522499	0.6467020	0.0000000	0.0006447	0.8477180	0.0226545	0.0528079	0.1389927	0.5602296	0.3245067	0.0998050	0.4315020	0.7304646	0.6257622	0.7378882	0.6363317	0.1264016	0.3175052	0.5036410	0.4065023	0.7259284	0.3626219	0.4170532	0.1070926	0.3709380	0.0283324	0.0053468	0.0383377	0.1196920	0.1442165	0.3445847	0.0713503	0.2517376	0.7398414	0.4384275	0.3491250	0.0436394	0.1608045	0.7228778	0.6885357	0.2068939	0.5744468	0.4443372	0.0034695	0.5469744	0.4652833	0.4521622	0.1087034	0.6135142	0.6343826	0.0576587	0.5231753	0.2114929	0.3234112	0.6887789	0.3608090	0.4490385	0.5133666	0.5749052	0.3493514	0.3505990	0.7211752	0.3290700	0.1390010	0.7474988	0.3742312	0.6570359	0.6121036
550	0.3203643	0.1352609	0.0111188	0.0302008	0.5460730	0.0509835	0.0000930	0.2716177	0.2539105	0.4043106	0.6705144	0.6181330	0.2478019	0.5791881	0.0112195	0.4726606	0.2699388	0.6009336	0.6074744	0.0803110	0.0166204	0.3933768	0.4330325	0.2236315	0.4804596	0.2421073	0.2520651	0.0354127	0.3180056	0.0624360	0.2526585	0.4777792	0.8079042	0.7195636	0.0988640	0.0026182	0.6713494	0.0583917	0.0215671	0.1128050	0.4963192	0.3786880	0.2542168	0.2439869	0.6117122	0.6559205	0.6339878	0.6067767	0.4092440	0.2766418	0.3806808	0.3225966	0.6628585	0.4152620	0.4357349	0.0951186	0.4168983	0.0392572	0.0003669	0.0579519	0.1798624	0.1838986	0.2918323	0.0920059	0.1485472	0.6350219	0.4253489	0.3127620	0.0437786	0.1760855	0.5606495	0.6107009	0.1821033	0.4491510	0.5683637	0.0052642	0.5594012	0.4078066	0.5850358	0.0635511	0.7258770	0.5027690	0.0315153	0.5148501	0.2766779	0.2371185	0.5016267	0.5224968	0.4276443	0.3944677	0.4637090	0.3202088	0.5434929	0.7283273	0.2596623	0.2198693	0.6069441	0.4554449	0.5385000	0.6091269
600	0.3943032	0.2667939	0.0759256	0.0489180	0.6997651	0.0595777	0.0001110	0.3084371	0.2460078	0.4805540	0.4547424	0.6440985	0.1975995	0.5132631	0.0295522	0.5600522	0.2511721	0.5841553	0.5349597	0.3081485	0.0084567	0.3344424	0.6271548	0.1879992	0.5186187	0.1996387	0.1864237	0.0109138	0.1283693	0.0131901	0.3902756	0.4178711	0.7290703	0.6301380	0.1189285	0.0003922	0.6376896	0.0400729	0.0536749	0.1493036	0.5071335	0.3949701	0.2902189	0.2676731	0.6363173	0.6282303	0.6423286	0.5721157	0.3463678	0.1474491	0.5741272	0.3534558	0.5358709	0.4715641	0.5528225	0.0350405	0.4009536	0.0380133	0.0001991	0.0708351	0.2391511	0.2440520	0.2203148	0.0867333	0.2535589	0.5642468	0.4388700	0.3670309	0.0663300	0.2135870	0.6435414	0.4960676	0.2117751	0.3003074	0.3908734	0.0576840	0.4956178	0.5864651	0.4590958	0.0690040	0.6631991	0.3225757	0.0265305	0.6769692	0.4145207	0.2013629	0.4335847	0.5383139	0.5086630	0.4493591	0.3559797	0.4112206	0.5349848	0.6150801	0.2737877	0.3269523	0.6398046	0.5423732	0.3558055	0.7115012
650	0.2732551	0.3898306	0.0139287	0.1178278	0.6591095	0.0945277	0.0005275	0.3917371	0.2684734	0.3671962	0.3746603	0.5684219	0.1819478	0.5765458	0.0111579	0.6650053	0.1866805	0.5914956	0.3871932	0.5085285	0.0265280	0.2673157	0.6161377	0.1824806	0.6549145	0.2976848	0.3066262	0.0136575	0.0620801	0.0134788	0.3545760	0.4161427	0.7572400	0.8123457	0.1258124	0.0068507	0.6705799	0.0515313	0.1686657	0.1761416	0.5808696	0.3357289	0.4716047	0.2676636	0.5986666	0.6499811	0.6407457	0.4864897	0.4961922	0.1347335	0.4509434	0.2831281	0.2813778	0.4494571	0.4158892	0.0107394	0.4790657	0.0447974	0.0000068	0.0512223	0.2462486	0.2605755	0.2022252	0.1224805	0.2062643	0.5657581	0.3035466	0.3640995	0.0514074	0.1835222	0.6208704	0.6148620	0.2275963	0.3802111	0.3381527	0.0835408	0.5567790	0.5985579	0.6664760	0.0280231	0.6519237	0.3491234	0.0466702	0.5829362	0.2888115	0.0849657	0.4417408	0.4583977	0.6294705	0.6488226	0.3701251	0.3472037	0.4100868	0.8302973	0.1853882	0.4045980	0.6917400	0.5224853	0.3272604	0.6652472
