regulator-target	rank_importance	Rank	tp	index	Edge	Lag	Lag_list	Sign	parent	child	name_x	parent_cluster	name_y	child_cluster	Source	Target	moduleID	window_size	min_lag	max_lag	total_edges	pr	auroc
"('chbr', 'mals')"	28	24	FALSE												chbr	mals	37	4	1	1	44	0.460108223	0.638636364
"('malt', 'manx')"	29	25	FALSE												malt	manx	37	4	1	1	44	0.460108223	0.638636364
"('creb', 'feob')"	30	26	FALSE												creb	feob	37	4	1	1	44	0.460108223	0.638636364
"('nagc', 'manx')"	31	27	TRUE	2235	"('nagc', 'manx')"	0	"[(0, 0.49465753789447264, 2.2058260387972936e-09), (10, 0.28204221924985251, 0.029016163805873994), (20, -0.014288195197096251, 0.91598783882256363), (30, 0.045487544512254646, 0.7064139284914206), (60, 0.49778780652903942, 0.0032009926800089556), (90, 0.42191743622508521, 0.10356023429669181)]"	['-']	nagc	manx	nagc	37	manx	37	nagc	manx	37	4	1	1	44	0.460108223	0.638636364
"('chbr', 'dini')"	32	28	FALSE												chbr	dini	37	4	1	1	44	0.460108223	0.638636364
"('chbr', 'ybfn')"	33	29	FALSE												chbr	ybfn	37	4	1	1	44	0.460108223	0.638636364
"('malt', 'ptsh')"	34	30	FALSE												malt	ptsh	37	4	1	1	44	0.460108223	0.638636364
"('chbr', 'ptsi')"	35	31	FALSE												chbr	ptsi	37	4	1	1	44	0.460108223	0.638636364
"('chbr', 'cred')"	36	32	FALSE												chbr	cred	37	4	1	1	44	0.460108223	0.638636364
"('chbr', 'chbb')"	37	33	TRUE	943	"('chbr', 'chbb')"		"[(0, 0.13332302508063443, 0.13048449016188904), (10, 0.003279085073252655, 0.98016230111195835), (20, -0.041727739905897746, 0.75793604262034542), (30, 0.054582417144396225, 0.65120175050073525), (60, 0.21607759907934648, 0.22714699605563649), (90, 0.58865985628653805, 0.01644254032994737)]"	['+']	chbr	chbb	chbr	37	chbb	37	chbr	chbb	37	4	1	1	44	0.460108223	0.638636364
"('chbr', 'malp')"	38	34	FALSE												chbr	malp	37	4	1	1	44	0.460108223	0.638636364
"('nagc', 'crec')"	39	35	TRUE	2225	"('nagc', 'crec')"		"[(0, 0.013852366890125801, 0.87569932900624115), (10, 0.15562196884779655, 0.23509550121967357), (20, 0.067806643502317132, 0.61625515181811241), (30, -0.14593906535554432, 0.22459829630346245), (60, -0.58835456077445614, 0.0003167728294632979), (90, -0.41162693021767965, 0.11316644873702501)]"	['-']	nagc	crec	nagc	37	crec	37	nagc	crec	37	4	1	1	44	0.460108223	0.638636364
"('malt', 'crr')"	40	36	FALSE												malt	crr	37	4	1	1	44	0.460108223	0.638636364
"('malt', 'tala')"	41	37	FALSE												malt	tala	37	4	1	1	44	0.460108223	0.638636364
"('creb', 'chbg')"	42	38	FALSE												creb	chbg	37	4	1	1	44	0.460108223	0.638636364
"('chbr', 'lamb')"	43	39	FALSE												chbr	lamb	37	4	1	1	44	0.460108223	0.638636364
"('chbr', 'crr')"	44	40	FALSE												chbr	crr	37	4	1	1	44	0.460108223	0.638636364
"('chbr', 'crec')"	45	41	FALSE												chbr	crec	37	4	1	1	44	0.460108223	0.638636364
"('creb', 'ptsh')"	46	42	FALSE												creb	ptsh	37	4	1	1	44	0.460108223	0.638636364
"('nagc', 'chbf')"	47	43	TRUE	2222	"('nagc', 'chbf')"		"[(0, 0.12317472002707364, 0.16266435526383194), (10, 0.097017324840878369, 0.46086288260043429), (20, 0.07843813054866107, 0.56193499348624165), (30, 0.11695007994224592, 0.33140608795037996), (60, -0.031494803846762023, 0.86187277529679429), (90, -0.19307631210785581, 0.4737180421892373)]"	['-']	nagc	chbf	nagc	37	chbf	37	nagc	chbf	37	4	1	1	44	0.460108223	0.638636364
"('slya', 'leux')"	2	0	FALSE												slya	leux	45	4	1	1	63	0.188079428	0.472580143
"('fis', 'osme')"	4	1	TRUE	1579	"('fis', 'osme')"	0	"[(0, -0.55080182889975449, 1.1239895110903735e-11), (10, -0.33453181242469665, 0.0089882007375080477), (20, -0.40490412805942227, 0.001782803598937482), (30, -0.45509096653112174, 6.6802604220214811e-05), (60, -0.7510002551320879, 4.7804438690604223e-07), (90, -0.88553934920963717, 5.0740327910830203e-06)]"	['-']	fis	osme	fis	45	osme	45	fis	osme	45	4	1	1	63	0.188079428	0.472580143
"('cspa', 'quea')"	5	2	FALSE												cspa	quea	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'nana')"	6	3	FALSE												mtlr	nana	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'mtld')"	7	4	TRUE	2198	"('mtlr', 'mtld')"	0	"[(0, 0.81611819520804763, 2.8169416819881001e-32), (10, 0.83723576442561531, 7.7350298982826414e-17), (20, 0.83692627739942171, 5.0930495542578689e-16), (30, 0.69740566842973917, 1.4077214744227284e-11), (60, 0.22511661750717418, 0.2078226123770209), (90, -0.71198778860170042, 0.0019746236993872751)]"	['-']	mtlr	mtld	mtlr	45	mtld	45	mtlr	mtld	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'yjhb')"	8	5	FALSE												slya	yjhb	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'fimb')"	10	6	FALSE												mtlr	fimb	45	4	1	1	63	0.188079428	0.472580143
"('cspa', 'tyru')"	11	7	FALSE												cspa	tyru	45	4	1	1	63	0.188079428	0.472580143
"('cspa', 'pdxa')"	12	8	FALSE												cspa	pdxa	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'xylh')"	13	9	FALSE												slya	xylh	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'cbpa')"	14	10	FALSE												slya	cbpa	45	4	1	1	63	0.188079428	0.472580143
"('fis', 'msra')"	15	11	TRUE	1539	"('fis', 'msra')"	0	"[(0, -0.55522619202869383, 7.1041477213750604e-12), (10, -0.52500837266581435, 1.6582034837673004e-05), (20, -0.52748092726224038, 2.4859077854423477e-05), (30, -0.41724450380564349, 0.00029465364719150717), (60, -0.6439322914926201, 5.270710847398165e-05), (90, -0.76646851034109076, 0.00053369501746761041)]"	['-']	fis	msra	fis	45	msra	45	fis	msra	45	4	1	1	63	0.188079428	0.472580143
"('xylr', 'trma')"	16	12	FALSE												xylr	trma	45	4	1	1	63	0.188079428	0.472580143
"('cspa', 'apah')"	17	13	FALSE												cspa	apah	45	4	1	1	63	0.188079428	0.472580143
"('fis', 'yhch')"	19	14	TRUE	1618	"('fis', 'yhch')"	0	"[(0, -0.49061320560997229, 3.1130319427137744e-09), (10, -0.54275654467631673, 7.4599526016788682e-06), (20, -0.48979991575909937, 0.00011018282397657094), (30, -0.097916011553632096, 0.41658223399400207), (60, -0.42325035224477708, 0.01411866459312907), (90, -0.5728767440577599, 0.02036641981059497)]"	['-']	fis	yhch	fis	45	yhch	45	fis	yhch	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'mtla')"	20	15	FALSE												slya	mtla	45	4	1	1	63	0.188079428	0.472580143
"('xylr', 'mazg')"	21	16	FALSE												xylr	mazg	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'thrw')"	22	17	FALSE												slya	thrw	45	4	1	1	63	0.188079428	0.472580143
"('cspa', 'thru')"	23	18	FALSE												cspa	thru	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'nane')"	24	19	FALSE												mtlr	nane	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'gyrb')"	25	20	FALSE												mtlr	gyrb	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'nant')"	26	21	FALSE												mtlr	nant	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'fimb')"	27	22	FALSE												slya	fimb	45	4	1	1	63	0.188079428	0.472580143
"('nanr', 'cbpa')"	28	23	FALSE												nanr	cbpa	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'msra')"	29	24	FALSE												slya	msra	45	4	1	1	63	0.188079428	0.472580143
"('cspa', 'topa')"	30	25	FALSE												cspa	topa	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'xylg')"	31	26	FALSE												slya	xylg	45	4	1	1	63	0.188079428	0.472580143
"('nanr', 'gyrb')"	32	27	FALSE												nanr	gyrb	45	4	1	1	63	0.188079428	0.472580143
"('xylr', 'hns')"	33	28	FALSE												xylr	hns	45	4	1	1	63	0.188079428	0.472580143
"('cspa', 'hlye')"	34	29	FALSE												cspa	hlye	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'nank')"	35	30	FALSE												mtlr	nank	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'trma')"	36	31	FALSE												mtlr	trma	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'apah')"	37	32	FALSE												mtlr	apah	45	4	1	1	63	0.188079428	0.472580143
"('fis', 'cbpm')"	38	33	TRUE	1483	"('fis', 'cbpm')"		"[(0, -0.27809497837828723, 0.001357281248107954), (10, -0.16333314880205915, 0.21241488646618312), (20, -0.1052967484908767, 0.43566676562340667), (30, -0.23052240269043123, 0.053104041988363576), (60, -0.67096463637562476, 1.9250378575932247e-05), (90, -0.64422355236863715, 0.0070690701865164423)]"	['-']	fis	cbpm	fis	45	cbpm	45	fis	cbpm	45	4	1	1	63	0.188079428	0.472580143
"('nanr', 'sert')"	39	34	FALSE												nanr	sert	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'nanr')"	40	35	FALSE												slya	nanr	45	4	1	1	63	0.188079428	0.472580143
"('xylr', 'pdxa')"	41	36	FALSE												xylr	pdxa	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'mtld')"	42	37	FALSE												slya	mtld	45	4	1	1	63	0.188079428	0.472580143
"('cspa', 'argx')"	43	38	FALSE												cspa	argx	45	4	1	1	63	0.188079428	0.472580143
"('cspa', 'apag')"	44	39	FALSE												cspa	apag	45	4	1	1	63	0.188079428	0.472580143
"('fis', 'nank')"	45	40	TRUE	1544	"('fis', 'nank')"	0	"[(0, -0.46810054443333277, 1.9562149207273999e-08), (10, -0.52885856268034459, 1.3997034601757742e-05), (20, -0.51498730486930466, 4.1531209263802331e-05), (30, -0.11368816097989418, 0.34516191151768827), (60, -0.41948004690821933, 0.015095087047193605), (90, -0.60198852064978547, 0.013610839509825539)]"	['-']	fis	nank	fis	45	nank	45	fis	nank	45	4	1	1	63	0.188079428	0.472580143
"('fis', 'glyt')"	46	41	TRUE	1511	"('fis', 'glyt')"	0	"[(0, 0.74548675897489747, 2.6335391626663725e-24), (10, 0.22823599081062829, 0.079439083173508174), (20, 0.15814934642814496, 0.24001050098584031), (30, 0.32482973619464311, 0.0057122373633365104), (60, 0.52451135976844754, 0.0017275182792164841), (90, 0.684564931998912, 0.0034394282683173909)]"	['+']	fis	glyt	fis	45	glyt	45	fis	glyt	45	4	1	1	63	0.188079428	0.472580143
"('fis', 'hlye')"	47	42	TRUE	1518	"('fis', 'hlye')"	0	"[(0, -0.37806757358838583, 9.218201719858003e-06), (10, -0.15101312820956303, 0.24942151413255625), (20, -0.071786045972059939, 0.5956606459788869), (30, -0.25086874312475288, 0.034840318707637208), (60, -0.65221285422766706, 3.9122227484006596e-05), (90, -0.77339834798448071, 0.00044097185888079788)]"	['-']	fis	hlye	fis	45	hlye	45	fis	hlye	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'osme')"	48	43	FALSE												slya	osme	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'gyra')"	49	44	FALSE												slya	gyra	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'xylr')"	50	45	FALSE												mtlr	xylr	45	4	1	1	63	0.188079428	0.472580143
"('nanr', 'leuw')"	51	46	FALSE												nanr	leuw	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'cbpm')"	52	47	FALSE												slya	cbpm	45	4	1	1	63	0.188079428	0.472580143
"('fis', 'cbpa')"	53	48	TRUE	1482	"('fis', 'cbpa')"		"[(0, -0.30477311857494127, 0.00042244785017274769), (10, -0.079055168707370518, 0.54822768411215406), (20, -0.067127617434316306, 0.61979943192083164), (30, -0.28520041159340215, 0.015918220768317594), (60, -0.66576763750509127, 2.3547551016122324e-05), (90, -0.66003731288101464, 0.0053954405530780248)]"	['-']	fis	cbpa	fis	45	cbpa	45	fis	cbpa	45	4	1	1	63	0.188079428	0.472580143
"('xylr', 'hisr')"	54	49	FALSE												xylr	hisr	45	4	1	1	63	0.188079428	0.472580143
"('nanr', 'glnq')"	55	50	FALSE												nanr	glnq	45	4	1	1	63	0.188079428	0.472580143
"('xylr', 'argu')"	56	51	FALSE												xylr	argu	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'prok')"	57	52	FALSE												mtlr	prok	45	4	1	1	63	0.188079428	0.472580143
"('fis', 'yjhc')"	58	53	FALSE												fis	yjhc	45	4	1	1	63	0.188079428	0.472580143
"('xylr', 'glnq')"	59	54	FALSE												xylr	glnq	45	4	1	1	63	0.188079428	0.472580143
"('fis', 'leup')"	60	55	TRUE	1527	"('fis', 'leup')"	0	"[(0, 0.5585379455476599, 5.0169456368499441e-12), (10, 0.10523721897837487, 0.42357067580755947), (20, 0.1156108760449067, 0.39178639633311452), (30, 0.25817469384801361, 0.02971994490411058), (60, 0.39976625176166641, 0.021167284056448091), (90, 0.71311611619721349, 0.0019275352351362269)]"	['+']	fis	leup	fis	45	leup	45	fis	leup	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'fis')"	61	56	FALSE												slya	fis	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'xylf')"	62	57	FALSE												slya	xylf	45	4	1	1	63	0.188079428	0.472580143
"('nanr', 'prom')"	63	58	FALSE												nanr	prom	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'xylr')"	64	59	FALSE												slya	xylr	45	4	1	1	63	0.188079428	0.472580143
"('slya', 'nane')"	65	60	FALSE												slya	nane	45	4	1	1	63	0.188079428	0.472580143
"('mtlr', 'yjhc')"	66	61	FALSE												mtlr	yjhc	45	4	1	1	63	0.188079428	0.472580143
"('nanr', 'gyra')"	67	62	FALSE												nanr	gyra	45	4	1	1	63	0.188079428	0.472580143
"('cuer', 'dmsc')"	3	0	FALSE												cuer	dmsc	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'ccma')"	4	1	FALSE												cuer	ccma	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'copa')"	5	2	TRUE	1030	"('cuer', 'copa')"	0	"[(0, 0.48716038240624204, 4.1627887099234702e-09), (10, 0.10782025207145818, 0.41221738996295809), (20, 0.13627711784342544, 0.31211176789445105), (30, 0.042582909411093189, 0.72438751092607045), (60, 0.64282817284721161, 5.4807667776473663e-05), (90, 0.16572121362316838, 0.53962611548106665)]"	['+']	cuer	copa	cuer	48	copa	48	cuer	copa	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hyfh')"	6	3	FALSE												cuer	hyfh	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hyca')"	7	4	FALSE												cuer	hyca	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'cueo')"	8	5	TRUE	1031	"('cuer', 'cueo')"	0	"[(0, 0.43074908018682262, 3.1271945195066333e-07), (10, 0.10349074390920075, 0.43134690909449314), (20, 0.073549862653642412, 0.58663114133564842), (30, -0.00058857872481330744, 0.99611318374043634), (60, 0.70158048139844109, 5.3952740126338593e-06), (90, 0.52446395581320571, 0.037013237258527627)]"	['+']	cuer	cueo	cuer	48	cueo	48	cuer	cueo	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hyfg')"	9	6	FALSE												cuer	hyfg	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hypa')"	10	7	FALSE												cuer	hypa	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hyfj')"	11	8	TRUE	1873	"('hyfr', 'hyfj')"	0	"[(0, 0.70096098237467686, 1.6196498755445378e-20), (10, 0.69090316480799374, 9.9889257504665944e-10), (20, 0.52637980648094929, 2.6030561941127335e-05), (30, 0.39012229781944974, 0.00077043617922216336), (60, 0.27875202018483103, 0.11620957056434987), (90, 0.13972600341211458, 0.60577707020705507)]"	['+']	hyfr	hyfj	hyfr	48	hyfj	48	hyfr	hyfj	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'ccmb')"	12	9	FALSE												cuer	ccmb	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'focb')"	13	10	TRUE	1863	"('hyfr', 'focb')"	0	"[(0, 0.57314562210063402, 1.0321745175551047e-12), (10, 0.48214703259672953, 9.5867767833122044e-05), (20, 0.3841026842927065, 0.0031805658311837731), (30, 0.31639157801386664, 0.0071865578215484288), (60, 0.18400582492842132, 0.30533419268451578), (90, 0.53642089151475569, 0.032182245740462183)]"	['+']	hyfr	focb	hyfr	48	focb	48	hyfr	focb	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'moae')"	14	11	TRUE	1036	"('cuer', 'moae')"	0	"[(0, 0.44516470375974898, 1.1157466800819289e-07), (10, 0.60619192517997023, 2.8538246052131755e-07), (20, 0.62313647476335232, 2.2580570764810279e-07), (30, 0.40025271072857238, 0.00054317291741457418), (60, 0.26973238872529598, 0.12900328633029892), (90, 0.37235479401392713, 0.15552499724937002)]"	['-']	cuer	moae	cuer	48	moae	48	cuer	moae	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hydn')"	15	12	FALSE												hyfr	hydn	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'ccme')"	16	13	FALSE												cuer	ccme	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hycd')"	17	14	FALSE												hyfr	hycd	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'fdhf')"	18	15	FALSE												cuer	fdhf	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'fdhf')"	19	16	FALSE												hyfr	fdhf	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'ccmc')"	20	17	FALSE												hyfr	ccmc	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'moac')"	21	18	TRUE	1034	"('cuer', 'moac')"	0	"[(0, 0.50309847780566652, 1.0591806641765202e-09), (10, 0.60931440325634667, 2.3854770107089523e-07), (20, 0.63111157080526892, 1.4182026564012439e-07), (30, 0.3495587270296891, 0.0028078295719598089), (60, 0.25513183948307472, 0.15187262121982956), (90, 0.13988000178277687, 0.60537589155837024)]"	['-']	cuer	moac	cuer	48	moac	48	cuer	moac	48	4	1	1	76	0.347187431	0.481327399
"('mode', 'moda')"	22	19	TRUE	2161	"('mode', 'moda')"		"[(0, 0.30293996077463653, 0.00045938758798306508), (10, 0.41775312136909531, 0.00089662436739929821), (20, 0.091216801322223082, 0.49978795719475266), (30, 0.083364958106552589, 0.48945131670005837), (60, 0.25878784807649863, 0.14588889580346129), (90, 0.002752496415586338, 0.99192810401276954)]"	['-']	mode	moda	mode	48	moda	48	mode	moda	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hyfa')"	23	20	TRUE	1864	"('hyfr', 'hyfa')"	0	"[(0, 0.71607264922009828, 1.0114768732770918e-21), (10, 0.58670975672621795, 8.3732173264067991e-07), (20, 0.3751704551836571, 0.0040330253522055286), (30, 0.38292058696598902, 0.00098120998804660073), (60, 0.15040720909806571, 0.40344954278850564), (90, -0.13841578595746754, 0.60919456075725986)]"	['+']	hyfr	hyfa	hyfr	48	hyfa	48	hyfr	hyfa	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hycc')"	24	21	FALSE												hyfr	hycc	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hype')"	25	22	FALSE												cuer	hype	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hyff')"	26	23	TRUE	1869	"('hyfr', 'hyff')"	0	"[(0, 0.73802286998862465, 1.2855075382145161e-23), (10, 0.50970526447774178, 3.1878691508303122e-05), (20, 0.39068713311630804, 0.0026585942268876196), (30, 0.46300867555649722, 4.7875621761017677e-05), (60, 0.39617669494556723, 0.022465556280897445), (90, 0.35045532836493881, 0.18325986111569856)]"	['+']	hyfr	hyff	hyfr	48	hyff	48	hyfr	hyff	48	4	1	1	76	0.347187431	0.481327399
"('fhla', 'modc')"	27	24	FALSE												fhla	modc	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'moad')"	28	25	TRUE	1035	"('cuer', 'moad')"	0	"[(0, 0.47735784391041475, 9.3355324610898193e-09), (10, 0.6075878694086978, 2.6346679495479045e-07), (20, 0.63109617080120328, 1.4194950350855437e-07), (30, 0.39906394423799657, 0.0005662403025759326), (60, 0.29206286517664148, 0.099093436345136135), (90, 0.37420582125569918, 0.15331870051613045)]"	['-']	cuer	moad	cuer	48	moad	48	cuer	moad	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'moab')"	29	26	TRUE	1033	"('cuer', 'moab')"	0	"[(0, 0.56681024086791709, 2.0687433665972758e-12), (10, 0.53703407836742156, 9.6991809490528587e-06), (20, 0.54820311618241202, 1.013429938471477e-05), (30, 0.29104733932374127, 0.013799525449481044), (60, 0.18610577241143395, 0.29975085057525713), (90, 0.034319589724123321, 0.89959045202387899)]"	['-']	cuer	moab	cuer	48	moab	48	cuer	moab	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hyfe')"	30	27	TRUE	1868	"('hyfr', 'hyfe')"	0	"[(0, 0.76310453375544329, 4.9655374239842644e-26), (10, 0.50429417439461599, 3.9870816434074009e-05), (20, 0.48290836111383834, 0.00014203789098344866), (30, 0.41773712460485551, 0.00028933403510814554), (60, 0.23356175460072925, 0.19082049220268596), (90, -0.094359001167816189, 0.7281435155258007)]"	['+']	hyfr	hyfe	hyfr	48	hyfe	48	hyfr	hyfe	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hyfc')"	31	28	TRUE	1866	"('hyfr', 'hyfc')"	0	"[(0, 0.70658982776257717, 5.8844599020735092e-21), (10, 0.59344084776295314, 5.8191264872611669e-07), (20, 0.38631618109558302, 0.0029957667918012474), (30, 0.46125523058010304, 5.1577734892114892e-05), (60, 0.21310716782394115, 0.23375487711081402), (90, 0.3405244658758057, 0.19684398897081176)]"	['+']	hyfr	hyfc	hyfr	48	hyfc	48	hyfr	hyfc	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hypd')"	32	29	FALSE												cuer	hypd	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hypf')"	33	30	FALSE												hyfr	hypf	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hycf')"	34	31	FALSE												hyfr	hycf	48	4	1	1	76	0.347187431	0.481327399
"('mode', 'hypb')"	35	32	FALSE												mode	hypb	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hyfr')"	36	33	FALSE												cuer	hyfr	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'hycb')"	37	34	FALSE												hyfr	hycb	48	4	1	1	76	0.347187431	0.481327399
"('mode', 'hypf')"	38	35	FALSE												mode	hypf	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hyci')"	39	36	FALSE												cuer	hyci	48	4	1	1	76	0.347187431	0.481327399
"('fhla', 'hych')"	40	37	TRUE	1447	"('fhla', 'hych')"	0	"[(0, 0.51385570313766737, 4.0379395290495794e-10), (10, 0.46242070554865999, 0.00019941123933424866), (20, 0.46675644146744077, 0.00025229459579793136), (30, 0.45168654983713702, 7.6898282680271709e-05), (60, 0.21936208360393913, 0.21998920499819219), (90, -0.098804711440184906, 0.71581894502443544)]"	['+']	fhla	hych	fhla	48	hych	48	fhla	hych	48	4	1	1	76	0.347187431	0.481327399
"('hyfr', 'moad')"	41	38	FALSE												hyfr	moad	48	4	1	1	76	0.347187431	0.481327399
"('cuer', 'hyce')"	42	39	FALSE												cuer	hyce	48	4	1	1	76	0.347187431	0.481327399
"('mode', 'modb')"	43	40	TRUE	2162	"('mode', 'modb')"		"[(0, 0.35139663116554792, 4.1429416868027103e-05), (10, 0.40458456675053084, 0.0013447314834015723), (20, 0.10031698102649901, 0.45780070647848214), (30, 0.13774829732757143, 0.25197876932924801), (60, 0.32765130950844246, 0.062688554720403952), (90, -0.14412325128851819, 0.59436379786322957)]"	['-']	mode	modb	mode	48	modb	48	mode	modb	48	4	1	1	76	0.347187431	0.481327399
